scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
600623,华谊集团,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.29,-,8728732336.94,43.9336,7.6919,609459223.35,402.7846,62.9555,3.22,9.01598406,0.059212,15.7686,化学原料,-,-,058001001,069001001001,2021-04-30T00:00:00
600622,光大嘉宝,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.02,-,548955282.73,-33.2394,-40.043,34886945.64,-60.4951,-69.5642,0.52,4.47936914,0.468448,56.7235,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600620,天宸股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0046,-,10560063.38,8.4749,87.7189,-3132601.35,48.8875,-118.0519,-0.13,3.38153291,-0.062617,66.3039,铁路公路,-,-,058001001,069001001001,2021-04-30T00:00:00
600619,海立股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,3821230564.78,60.1298,3.944,39251026.03,27.4746,-56.4451,0.87,5.12802841,-0.826259,12.0656,家电行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600616,金枫酒业,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.004,-,158709950.48,8.3274,-19.801,2744548.8,236.4369,-75.8636,0.14,2.92857658,-0.015623,43.9496,酿酒行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600615,*ST丰华,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.022,-,17815128.3,96.68,-16.7628,-4071865.2,-254.9357,-180.7839,-0.646,3.34403213,-0.06257,11.3181,小金属,-,-,058001001,069001001003,2021-04-30T00:00:00
600613,神奇制药,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,552793039.47,61.167,12.906,21798630.43,151.2091,111.2226,0.93,4.29389359,0.099271,57.2395,化学制药,-,-,058001001,069001001001,2021-04-30T00:00:00
600611,大众交通,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0264,-,570965169.22,1.8243,-16.6338,60634161.24,333.2923,-71.1884,0.66,3.89392121,0.087724,32.3491,铁路公路,-,-,058001001,069001001001,2021-04-30T00:00:00
600610,中毅达,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0212,-,335115081.11,39.2322,8.5872,22763603.83,359.0414,-39.2817,22.46,0.10525762,0.004334,15.1283,化学原料,-,-,058001001,069001001001,2021-04-30T00:00:00
600609,金杯汽车,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.032,-,1242568582.79,22.9161,-17.7839,41447927.96,3189.1758,108.0456,7.1,0.46111886,-0.018598,16.2147,汽车零部件,-,-,058001001,069001001001,2021-04-30T00:00:00
600605,汇通能源,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.052,-,30483893.89,55.0202,15.0534,7727944.85,-36.5719,-34.1437,0.993,5.30906698,-3.916548,73.9314,商业百货,-,-,058001001,069001001001,2021-04-30T00:00:00
600604,市北高新,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0333,-,119849039.0,-83.0852,-51.3221,-62419715.11,-137.7908,-152.2968,-0.97,3.40349431,-0.196194,44.1047,房地产服务,-,-,058001001,069001001001,2021-04-30T00:00:00
600603,广汇物流,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.13,-,706881972.28,68.1185,-74.4636,154737104.72,11.4129,-68.6402,2.26,5.51035888,-0.290386,42.0351,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600597,光明乳业,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.08,-,6985625527.0,36.0652,7.5076,99207726.0,28.5866,-45.5168,1.58,5.11402562,-0.148731,22.4825,食品饮料,-,-,058001001,069001001001,2021-04-30T00:00:00
600595,*ST中孚,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.09,-,3221441927.59,137.647,8.6335,173256712.42,288.8471,111.2652,10.06,0.92207441,0.04156,18.3932,有色金属,-,-,058001001,069001001003,2021-04-30T00:00:00
600593,*ST圣亚,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.1648,-,29183111.86,121.0387,-47.4634,-21224298.84,10.8194,-146.4614,-4.6153,3.48803564,-0.041771,10.7576,旅游酒店,-,-,058001001,069001001003,2021-04-30T00:00:00
600587,新华医疗,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.36,-,2517075310.88,45.5335,-3.89,146390492.38,338.3482,592.494,3.28,11.14918882,0.81066,24.7484,医疗器械,-,-,058001001,069001001001,2021-04-30T00:00:00
600583,海油工程,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.03,-,3091426100.0,34.3082,-48.4151,119822200.0,139.326,-57.7633,0.53,5.14643018,0.012169,8.6202,采掘行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600582,天地科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.06,-,5145049707.73,44.417,-24.9766,249594460.03,254.3864,-50.0314,1.37,4.41983858,-0.121545,30.6918,专用设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600580,卧龙电驱,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1006,-,2988140630.85,6.8455,-10.1251,131601741.27,40.6813,-46.184,1.7,5.9040564,0.186709,24.4101,电机,-,-,058001001,069001001001,2021-04-30T00:00:00
600571,信雅达,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.049,-,260052296.21,21.8228,-41.6959,-21336744.11,25.7478,-134.2102,-2.18,2.20795883,-0.451711,52.4663,互联网服务,-,-,058001001,069001001001,2021-04-30T00:00:00
000592,平潭发展,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0135,-,287705782.47,127.2408,-40.8447,26114099.7,768.581,110.1631,0.87,1.55856761,-0.040436,11.6272,农牧饲渔,-,-,058001001,069001002001,2021-04-30T00:00:00
000590,启迪药业,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0854,-,76738641.22,26.8571,-22.0863,20462099.92,130.4,502.4541,3.12,2.77839414,0.015877,56.3203,中药,-,-,058001001,069001002001,2021-04-30T00:00:00
000589,贵州轮胎,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.13,-,1781714369.4,42.9407,-5.3652,102415318.94,195.4928,-86.0168,2.1,6.17086028,0.125987,19.4265,橡胶制品,-,-,058001001,069001002001,2021-04-30T00:00:00
600439,瑞贝卡,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0157,-,307638934.03,17.0898,-36.6513,17827249.71,22.0186,-37.6366,0.64,2.46240697,0.006711,30.9924,家用轻工,-,-,058001001,069001001001,2021-04-30T00:00:00
600031,三一重工,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.6579,-,33513174000.0,92.1165,25.8463,5538031000.0,146.1617,85.7699,9.32,7.32156358,0.112758,29.8263,工程机械,-,-,058001001,069001001001,2021-04-30T00:00:00
000839,中信国安,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0114,-,603807993.71,-11.9234,42.8372,-44536082.53,-14789.182,98.2151,-0.7608,1.48873635,-0.106258,9.7554,综合行业,-,-,058001001,069001002001,2021-04-30T00:00:00
000837,秦川机床,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.102,-,1561944133.56,127.6332,37.688,70692101.35,395.8405,122.4637,3.23,3.20778937,0.008625,19.3272,通用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
000836,富通信息,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0439,-,141975262.99,7.759,-53.3533,-53043857.41,-310.9019,-633.276,-2.05,0.99638524,-0.083244,-3.5165,通信设备,-,-,058001001,069001002001,2021-04-30T00:00:00
000829,天音控股,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,19962953277.65,38.8424,22.9808,10211111.5,-85.3214,-89.7923,0.41,2.41816726,-1.047192,2.7221,贸易行业,-,-,058001001,069001002001,2021-04-30T00:00:00
000823,超声电子,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1402,-,1506716880.83,37.4241,-2.3071,75277601.81,100.3252,-24.4692,1.92,7.14323688,0.091557,20.7297,电子元件,-,-,058001001,069001002001,2021-04-30T00:00:00
000821,京山轻机,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.12,-,912887595.02,60.224,-6.2876,63476846.6,280.2958,309.3829,2.68,4.45152665,-0.265822,20.8452,专用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
000812,陕西金叶,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0012,-,243138202.09,37.4846,-11.0863,889683.45,-39.1398,-93.8399,0.05,2.10682008,-0.125075,28.8432,包装材料,-,-,058001001,069001002001,2021-04-30T00:00:00
600503,华丽家族,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0692,-,450204491.14,-5.7384,335.6223,110953485.74,-2.3241,261.279,2.88,2.43676011,-0.123502,51.5869,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600498,烽火通信,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.03,-,4029565688.19,38.4528,-23.2447,30100222.99,115.8225,117.1897,0.26,9.52196086,-1.907359,23.6771,通信设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600428,中远海特,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,1586331253.3,-20.1115,3.8317,21889516.45,377.6288,320.3812,0.23,4.46515632,-0.004708,15.4239,航运港口,-,-,058001001,069001001001,2021-04-30T00:00:00
600415,小商品城,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.07,-,773146503.41,2.3546,35.5139,377396281.59,40.9767,306.2153,2.75,2.52924184,-0.048658,54.9238,商业百货,-,-,058001001,069001001001,2021-04-30T00:00:00
600399,抚顺特钢,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0876,-,1803441023.43,25.0837,15.7781,172839756.67,115.5252,17.4736,3.38,2.63839816,-0.21088,16.7075,钢铁行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600569,安阳钢铁,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.072,-,10485169809.03,84.1385,13.2049,206393882.99,159.1971,-1.8078,2.0,3.54093324,0.514712,9.4025,钢铁行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600568,ST中珠,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0124,-,93388534.23,-29.6127,-59.2626,-24761796.46,0.0191,-150.2482,-0.6544,1.89236563,-0.000268,22.3967,综合行业,-,-,058001001,069001001003,2021-04-30T00:00:00
600567,山鹰国际,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.106,-,6828576890.46,78.02,-13.9162,473683663.69,105.5483,19.0369,2.99,3.37448779,-0.070869,14.9076,造纸印刷,-,-,058001001,069001001001,2021-04-30T00:00:00
600565,迪马股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.02,-,3859581065.39,130.6785,-74.0511,39444039.06,28.944,-97.3252,0.36,4.23334921,-0.821929,23.9217,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600551,时代出版,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1572,-,1598179430.39,53.0313,-25.7019,76140353.73,19.7443,-27.4428,1.58,9.60495731,-0.745244,11.8269,文化传媒,-,-,058001001,069001001001,2021-04-30T00:00:00
000961,中南建设,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1792,-,14349333656.36,23.8608,-56.1776,685178042.25,10.2067,-79.8077,2.36,7.70770377,0.484567,21.4094,房地产开发,-,-,058001001,069001002001,2021-04-30T00:00:00
000951,中国重汽,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.78,-,20678492448.08,151.8597,20.8992,603053910.17,129.6106,6.0973,5.16,16.67635259,-0.887355,8.8502,汽车整车,-,-,058001001,069001002001,2021-04-30T00:00:00
000938,紫光股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.096,-,13507196835.61,34.5146,-26.3654,275194528.9,32.7825,-54.067,0.97,9.93288211,-0.299751,18.349,互联网服务,-,-,058001001,069001002001,2021-04-30T00:00:00
000937,冀中能源,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0456,-,5975597988.63,15.2409,27.0511,160963518.83,-29.1741,565.4554,0.82,5.62039055,0.232116,22.7052,煤炭行业,-,-,058001001,069001002001,2021-04-30T00:00:00
000936,华西股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.22,-,583258142.85,4.4602,10.2746,193222490.49,222.0822,4089.7265,4.03,5.52578158,-0.052366,17.9541,化纤行业,-,-,058001001,069001002001,2021-04-30T00:00:00
000935,四川双马,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.27,-,246792333.15,-25.0917,-20.3123,203943440.91,53.208,5.9454,3.95,6.89792393,0.071832,49.1492,水泥建材,-,-,058001001,069001002001,2021-04-30T00:00:00
000926,福星股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.07,-,1870545057.57,42.6494,-45.2077,69802460.74,-36.8539,-28.3194,0.63,11.59477848,0.959643,20.9079,房地产开发,-,-,058001001,069001002001,2021-04-30T00:00:00
000917,电广传媒,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,962332600.58,-20.3554,-51.5254,18922919.09,113.3373,103.3846,0.19,7.12199739,0.368167,23.2942,文化传媒,-,-,058001001,069001002001,2021-04-30T00:00:00
000908,景峰医药,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0313,-,120869292.97,-60.728,306.3349,27546229.31,1894.276,102.6341,6.01,0.53838625,0.138895,61.2591,化学制药,-,-,058001001,069001002001,2021-04-30T00:00:00
600393,ST粤泰,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.008,-,163733640.17,-93.8492,654.4296,20407101.02,-90.364,101.8313,0.4,1.99720902,0.028722,40.648,房地产开发,-,-,058001001,069001001003,2021-04-30T00:00:00
600391,航发科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.08,-,704569465.85,54.6655,-39.9736,-25247708.29,23.917,-159.3298,-1.74,4.33212841,-0.568709,10.548,航天航空,-,-,058001001,069001001001,2021-04-30T00:00:00
600383,金地集团,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.13,-,7330402974.91,-0.1049,-83.1652,564926375.05,-56.2916,-89.5493,0.98,12.84309131,-1.137241,31.8054,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600382,*ST广珠,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1,-,72527795.99,-57.565,59.7468,81526623.82,-26.2309,1447.7887,1.27,8.16488742,-0.307065,71.9517,房地产开发,-,-,058001001,069001001003,2021-04-30T00:00:00
600381,青海春天,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.015,-,20308445.82,58.0509,-67.1716,-8834120.72,50.5184,95.9155,-0.43,3.50944486,-0.049242,45.1918,食品饮料,-,-,058001001,069001001001,2021-04-30T00:00:00
600378,昊华科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1753,-,1476343647.68,39.99,-20.3467,157178574.63,60.6324,-22.6493,2.41,7.18380792,-0.048249,28.5692,化学制品,-,-,058001001,069001001001,2021-04-30T00:00:00
600376,首开股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0783,-,10913824938.29,185.8135,-44.9347,-149515961.66,-147.9133,-108.4751,-0.77,10.19601416,0.793483,17.8386,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600373,中文传媒,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.28,-,2587915009.87,2.498,-14.8083,374155733.77,4.7761,-30.7001,2.44,11.46303062,-0.371719,34.8977,文化传媒,-,-,058001001,069001001001,2021-04-30T00:00:00
600372,中航电子,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0723,-,1961393168.69,59.53,-33.1306,139427852.02,86.1772,-35.4347,1.3,5.57307761,-0.064561,27.1559,航天航空,-,-,058001001,069001001001,2021-04-30T00:00:00
600369,西南证券,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,749840068.84,31.6509,-9.2107,246332427.04,21.509,-27.3391,0.98,3.80400908,-0.118829,-,证券,-,-,058001001,069001001001,2021-04-30T00:00:00
600368,五洲交通,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.17,-,511264017.76,38.9051,24.7505,188853670.15,635.572,123.14,3.86,4.432424,0.250376,52.9295,铁路公路,-,-,058001001,069001001001,2021-04-30T00:00:00
600365,ST通葡,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.002,-,229557458.23,4.3004,19.7557,600907.13,194.8452,101.216,0.1,1.48681731,-0.015742,16.7101,酿酒行业,-,-,058001001,069001001003,2021-04-30T00:00:00
600363,联创光电,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1347,-,1056432839.69,34.0977,21.9695,61356264.41,197.8299,8.8183,2.1,6.46998652,-0.61012,10.7695,光学光电子,-,-,058001001,069001001001,2021-04-30T00:00:00
600360,华微电子,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,465436185.83,18.6698,-3.6476,10997036.81,27.9682,-27.069,0.35,3.2599524,0.047484,21.4776,半导体,-,-,058001001,069001001001,2021-04-30T00:00:00
600358,国旅联合,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0208,-,173734875.48,75.0951,57.6319,-10493277.3,-278.9052,23.2076,-7.49,0.30832822,-0.004901,2.6871,文化传媒,-,-,058001001,069001001001,2021-04-30T00:00:00
000903,云内动力,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.072,-,2441436242.73,42.2928,-19.315,138192141.26,28.4086,144.0575,2.39,2.96070242,-0.21902,11.588,汽车零部件,-,-,058001001,069001002001,2021-04-30T00:00:00
000897,津滨发展,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0136,-,289551323.69,381.3494,-55.2304,21926216.1,-64.1958,14.3527,1.53,0.89366896,0.161196,34.6267,房地产开发,-,-,058001001,069001002001,2021-04-30T00:00:00
000892,欢瑞世纪,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0189,-,28025357.95,138.9257,-83.2931,18551902.22,29.6922,102.9144,0.99,1.92412035,-0.266021,92.6087,文化传媒,-,-,058001001,069001002001,2021-04-30T00:00:00
600228,返利科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0239,-,94967027.28,18.5177,-18.6958,16713974.28,-2.4075,169.711,1.95,0.38369635,0.008819,72.1664,互联网服务,-,-,058001001,069001001001,2021-04-30T00:00:00
600226,ST瀚叶,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.03,-,154686061.6,5.0965,74.952,107560614.36,392.1186,109.4827,4.97,0.82616249,0.034196,20.2641,游戏,-,-,058001001,069001001003,2021-04-30T00:00:00
600221,*ST海航,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.1547,-,7733004000.0,12.2581,-19.0748,-2599530000.0,58.702,94.6264,-,-2.09723749,0.038556,-19.007,航空机场,-,-,058001001,069001001003,2021-04-30T00:00:00
600220,江苏阳光,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0261,-,292948407.65,1.2571,-52.6207,-46539402.02,-19.4745,-278.9213,-2.31,1.11124163,0.050685,11.2891,纺织服装,-,-,058001001,069001001001,2021-04-30T00:00:00
600218,全柴动力,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.16,-,1329706570.36,60.8015,18.1396,58553426.11,133.1192,14.1753,2.65,6.0808097,-0.538215,12.9038,汽车零部件,-,-,058001001,069001001001,2021-04-30T00:00:00
600213,亚星客车,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,276976511.38,4.9868,-48.7273,1139420.32,103.0959,101.6271,6.39,0.08515827,0.609741,11.6333,汽车整车,-,-,058001001,069001001001,2021-04-30T00:00:00
600208,新湖中宝,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.06,-,2136593243.95,39.3145,-62.9509,509037622.69,275.1632,18.2463,1.34,4.45202874,0.277643,11.0146,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600207,安彩高科,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.175,-,921286910.43,63.5774,33.0588,151030672.34,644.0949,203.9058,8.48,2.15186094,-0.007537,22.4356,光伏设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600195,中牧股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1592,-,1289969743.11,20.6568,-5.7852,161690274.69,24.4984,346.2682,3.54,4.58057208,-0.222099,25.6871,农药兽药,-,-,058001001,069001001001,2021-04-30T00:00:00
600193,创兴资源,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.016,-,157778876.0,245.122,-69.8905,6829177.96,954.4888,-82.1728,2.07,0.70263057,-0.010026,13.2928,装修装饰,-,-,058001001,069001001001,2021-04-30T00:00:00
600188,兖矿能源,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.4628,-,31055994000.0,-35.308,-48.9587,2251001000.0,30.1887,57.2862,4.06,10.56985842,0.648224,22.8048,煤炭行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600186,莲花健康,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.008,-,414469729.79,40.1923,-6.8835,11033820.63,-11.2534,-49.7389,2.82,0.28724845,0.012388,15.8886,食品饮料,-,-,058001001,069001001001,2021-04-30T00:00:00
600185,格力地产,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.12,-,1724833464.19,155.989,-19.3557,227816258.04,310.3521,691.0356,2.67,4.19721263,0.593504,38.2954,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
600183,生益科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.24,-,4505306161.61,46.6648,12.7076,544348535.67,60.4474,44.1261,5.19,4.9747879,0.327616,27.9475,电子元件,-,-,058001001,069001001001,2021-04-30T00:00:00
600182,SST佳通,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0397,-,782477279.54,55.5486,-5.9929,13502640.67,17.752,20.3946,1.33,3.00035747,0.232193,16.2585,橡胶制品,-,-,058001001,069001001003,2021-04-30T00:00:00
