189,688700,东威科技,详细,0.24,1.62亿,173.95,-18.36,2669万,177.55,-21.90,3.4848,7.19,0.0953,42.25,,专用设备,05-26,https://data.eastmoney.com/bbsj/yjbb/688700.html
190,688067,爱威科技,详细,0.13,4724万,44.71,-21.53,657.3万,598.96,-4.612,4.7703,2.74,-0.214,57.84,,医疗器械,05-26,https://data.eastmoney.com/bbsj/yjbb/688067.html
191,605389,长龄液压,详细,1,2.90亿,85.59,5.155,7284万,68.04,11.58,17.29,9.70,-0.2761,36.31,,工程机械,05-26,https://data.eastmoney.com/bbsj/yjbb/605389.html
192,603529,爱玛科技,详细,0.45,31.28亿,68.84,60.40,1.52亿,30.79,1977.7,8.2139,5.62,0.5942,12.28,,交运设备,05-26,https://data.eastmoney.com/bbsj/yjbb/603529.html
193,600197,伊力特,详细,0.2811,5.44亿,255.33,-15.48,1.31亿,1475.8,-5.743,7.6148,3.68,-0.0508,61.04,,酿酒行业,05-26,https://data.eastmoney.com/bbsj/yjbb/600197.html
194,301008,宏昌科技,详细,0.41,1.62亿,83.02,-22.37,2042万,109.21,-35.62,8.055,5.20,-0.3563,25.36,,家电行业,05-26,https://data.eastmoney.com/bbsj/yjbb/301008.html
195,688681,科汇股份,详细,-,4670万,105.99,-65.18,-907.9万,-25.66,-130.70,4.08,-,-0.2723,38.65,,电网设备,05-25,https://data.eastmoney.com/bbsj/yjbb/688681.html
196,688277,天智航,详细,-0.06,2252万,4.136,-62.12,-2446万,-81.62,-652.86,2.3294,-2.48,-0.0247,75.04,,医疗器械,05-25,https://data.eastmoney.com/bbsj/yjbb/688277.html
197,301007,德迈仕,详细,0.15,1.26亿,36.82,-7.440,1706万,219.98,-21.34,3.397,4.46,-0.0054,27.71,,汽车零部件,05-25,https://data.eastmoney.com/bbsj/yjbb/301007.html
198,300995,奇德新材,详细,0.14,6859万,93.74,-22.34,896.4万,115.44,-23.35,5.8815,2.44,-0.0276,28.53,,塑料制品,05-25,https://data.eastmoney.com/bbsj/yjbb/300995.html
199,605090,九丰能源,详细,0.78,31.02亿,49.88,6.825,2.79亿,185.13,108.62,7.7572,10.53,0.1097,15.25,,燃气,05-24,https://data.eastmoney.com/bbsj/yjbb/605090.html
200,600032,浙江新能,详细,0.01,4.81亿,4.826,-5.622,2396万,8.868,390.55,3.5202,0.36,0.0161,42.97,,电力行业,05-24,https://data.eastmoney.com/bbsj/yjbb/600032.html
201,300992,泰福泵业,详细,0.2,1.19亿,48.22,-7.479,1346万,10.65,7.499,6.7672,2.96,0.2937,23.10,,通用设备,05-24,https://data.eastmoney.com/bbsj/yjbb/300992.html
202,300732,设研院,详细,0.19,3.02亿,27.08,-64.62,4342万,19.66,-70.96,10.67,1.79,-0.6743,37.63,,工程咨询服务,05-24,https://data.eastmoney.com/bbsj/yjbb/300732.html
203,300614,百川畅银,详细,0.39,1.25亿,-1.294,-6.351,4696万,5.833,113.48,8.9363,4.44,0.1748,47.07,,环保行业,05-24,https://data.eastmoney.com/bbsj/yjbb/300614.html
204,688345,博力威,详细,0.62,4.55亿,106.93,-8.230,4679万,68.34,28.96,6.4182,10.20,-0.0745,22.69,,电池,05-21,https://data.eastmoney.com/bbsj/yjbb/688345.html
205,605259,绿田机械,详细,0.44,3.70亿,70.46,0.119,2918万,54.56,36.89,10.52,4.29,0.296,17.84,,通用设备,05-21,https://data.eastmoney.com/bbsj/yjbb/605259.html
206,300993,玉马遮阳,详细,0.31,1.04亿,60.45,-17.96,3088万,66.82,-11.69,6.8805,4.65,0.1677,46.62,,装修装饰,05-21,https://data.eastmoney.com/bbsj/yjbb/300993.html
207,688613,奥精医疗,详细,0.18,3669万,152.55,-54.99,1809万,15577,-57.67,6.4081,2.62,0.2688,85.73,,医疗器械,05-20,https://data.eastmoney.com/bbsj/yjbb/688613.html
208,688359,三孚新科,详细,0.18,8559万,117.65,-13.13,1261万,200.51,-34.91,4.3138,4.32,-0.0559,36.43,,电子化学品,05-20,https://data.eastmoney.com/bbsj/yjbb/688359.html
209,688269,凯立新材,详细,0.41,3.21亿,101.15,7.510,2903万,39.65,-1.612,5.1902,8.32,-1.995,15.90,,化学制品,05-20,https://data.eastmoney.com/bbsj/yjbb/688269.html
210,688131,皓元医药,详细,0.97,2.26亿,120.85,1.456,5418万,323.94,-6.228,10.41,9.78,0.9307,53.95,,化学制药,05-20,https://data.eastmoney.com/bbsj/yjbb/688131.html
211,300214,日科化学,详细,0.09,5.78亿,17.00,-2.769,3825万,-32.03,45.64,4.522,1.97,0.0669,12.40,,塑料制品,05-20,https://data.eastmoney.com/bbsj/yjbb/300214.html
212,836077,吉林碳谷,详细,0.2247,2.24亿,-53.58,2.811,6597万,871.45,23.52,1.5488,15.64,0.2736,45.08,,-,05-19,https://data.eastmoney.com/bbsj/yjbb/836077.html
213,688625,呈和科技,详细,0.36,1.22亿,14.95,-12.80,3608万,11.36,17.40,3.4418,11.07,0.2992,49.68,,化学制品,05-19,https://data.eastmoney.com/bbsj/yjbb/688625.html
214,688319,欧林生物,详细,0.056,6344万,119.89,-47.14,2044万,875.60,771594,1.0896,5.28,-0.0564,96.04,,生物制品,05-19,https://data.eastmoney.com/bbsj/yjbb/688319.html
215,688076,诺泰生物,详细,0.25,1.66亿,258.62,-13.51,3969万,901.41,0.359,6.2853,4.03,0.0895,59.27,,医疗服务,05-19,https://data.eastmoney.com/bbsj/yjbb/688076.html
216,301006,迈拓股份,详细,0.22,6439万,137.74,-51.35,2261万,130.51,-60.08,5.5461,3.98,0.098,57.78,,仪器仪表,05-19,https://data.eastmoney.com/bbsj/yjbb/301006.html
217,301005,超捷股份,详细,0.45,9307万,59.35,-18.60,1932万,66.79,-35.90,6.7377,6.92,0.5453,38.11,,汽车零部件,05-19,https://data.eastmoney.com/bbsj/yjbb/301005.html
218,300991,创益通,详细,0.32,1.16亿,44.69,-21.55,2152万,37.81,-19.13,5.1926,6.24,0.4134,33.80,,电子元件,05-19,https://data.eastmoney.com/bbsj/yjbb/300991.html
219,688660,电气风电,详细,0.17,44.31亿,1614.2,-57.14,1.34亿,167.35,-51.87,5.5555,3.07,-2.3762,19.02,,风电设备,05-18,https://data.eastmoney.com/bbsj/yjbb/688660.html
220,605319,无锡振华,详细,0.19,3.36亿,78.34,-32.60,2886万,342.70,-18.01,7.9568,2.45,0.6734,17.18,,汽车零部件,05-18,https://data.eastmoney.com/bbsj/yjbb/605319.html
221,601156,东航物流,详细,0.48,45.16亿,-,-0.518,6.79亿,249.48,3.423,3.9309,12.81,0.695,26.35,,物流行业,05-18,https://data.eastmoney.com/bbsj/yjbb/601156.html
222,301003,江苏博云,详细,-,1.46亿,79.53,2.987,2520万,14.42,-27.90,6.8794,-,-0.5649,28.95,,塑料制品,05-18,https://data.eastmoney.com/bbsj/yjbb/301003.html
223,688314,康拓医疗,详细,0.32,4111万,61.98,-19.41,1395万,100.43,28.04,5.9374,5.55,0.1683,82.66,,医疗器械,05-17,https://data.eastmoney.com/bbsj/yjbb/688314.html
224,605339,南侨食品,详细,0.27,6.48亿,49.69,-8.812,9765万,126.99,-17.75,5.6718,4.90,0.074,38.80,,食品饮料,05-17,https://data.eastmoney.com/bbsj/yjbb/605339.html
225,301002,崧盛股份,详细,0.38,2.41亿,160.86,-1.958,2674万,156.49,-28.28,5.0636,7.74,-0.2637,25.86,,电网设备,05-17,https://data.eastmoney.com/bbsj/yjbb/301002.html
226,301001,凯淳股份,详细,0.24,1.75亿,4.361,-44.07,1438万,-12.29,-53.40,5.8947,4.15,0.0431,27.89,,互联网服务,05-17,https://data.eastmoney.com/bbsj/yjbb/301001.html
227,301000,肇民科技,详细,0.7,1.49亿,92.27,-9.295,2799万,93.99,-26.17,7.4233,9.89,0.1207,34.80,,塑料制品,05-17,https://data.eastmoney.com/bbsj/yjbb/301000.html
228,300798,锦鸡股份,详细,0.0497,2.51亿,24.79,10.85,2078万,172.93,11.26,2.9517,1.70,-0.0437,17.65,,化学制品,05-17,https://data.eastmoney.com/bbsj/yjbb/300798.html
229,001206,依依股份,详细,0.47,3.10亿,40.55,-2.319,3326万,17.43,27.80,10.54,4.56,0.4462,18.36,,美容护理,05-17,https://data.eastmoney.com/bbsj/yjbb/001206.html
230,688229,博睿数据,详细,-0.36,3056万,6.609,-30.27,-1580万,-546.99,-175.67,18.62,-1.90,-0.3535,67.54,,互联网服务,05-15,https://data.eastmoney.com/bbsj/yjbb/688229.html
231,000678,襄阳轴承,详细,0.011,3.84亿,79.78,19.47,489.6万,115.30,112.84,2.3751,0.45,0.0775,12.54,,汽车零部件,05-15,https://data.eastmoney.com/bbsj/yjbb/000678.html
232,688981,中芯国际,详细,0.13,72.92亿,13.92,9.308,10.32亿,136.40,-17.56,12.76,1.00,0.4281,26.97,,半导体,05-14,https://data.eastmoney.com/bbsj/yjbb/688981.html
233,688575,亚辉龙,详细,0.1,2.36亿,85.46,-18.78,3766万,5454.6,-38.69,2.2124,4.79,0.0143,56.47,,医疗器械,05-14,https://data.eastmoney.com/bbsj/yjbb/688575.html
234,688217,睿昂基因,详细,0.39,6477万,51.84,-18.65,1638万,907.46,58.30,15.91,2.50,0.4862,81.22,,医疗器械,05-14,https://data.eastmoney.com/bbsj/yjbb/688217.html
235,688117,圣诺生物,详细,0.19,9328万,30.47,-13.52,1165万,15.39,-36.46,7.4918,2.63,0.4102,79.38,,化学制药,05-14,https://data.eastmoney.com/bbsj/yjbb/688117.html
236,300998,宁波方正,详细,0.0788,1.68亿,-,-11.56,628.8万,141.07,-61.17,5.2905,1.50,0.074,20.25,,汽车零部件,05-14,https://data.eastmoney.com/bbsj/yjbb/300998.html
237,300997,欢乐家,详细,0.1303,3.39亿,33.62,-13.40,4691万,54.78,-30.40,2.2127,6.07,0.0554,36.32,,食品饮料,05-14,https://data.eastmoney.com/bbsj/yjbb/300997.html
238,300996,普联软件,详细,0.05,3639万,81.49,-87.01,311.1万,59.91,-95.19,6.2186,0.76,-1.3243,51.22,,软件开发,05-14,https://data.eastmoney.com/bbsj/yjbb/300996.html
239,300696,爱乐达,详细,0.26,1.08亿,121.51,-8.410,4682万,76.89,-2.850,5.6479,4.75,-0.0778,62.68,,航天航空,05-14,https://data.eastmoney.com/bbsj/yjbb/300696.html
240,002349,精华制药,详细,0.0696,3.34亿,9.835,-5.966,5668万,5.070,506.61,2.5903,2.65,0.0806,47.17,,中药,05-14,https://data.eastmoney.com/bbsj/yjbb/002349.html
241,002610,爱康科技,详细,0.002,4.47亿,-36.04,-23.23,747.5万,-4.000,-26.36,0.9136,0.18,0.0116,9.71,,光伏设备,05-13,https://data.eastmoney.com/bbsj/yjbb/002610.html
242,000727,冠捷科技,详细,0.0441,166.2亿,28.88,-73.94,2.00亿,150.69,-88.21,0.3813,12.40,-0.2044,11.99,,光学光电子,05-13,https://data.eastmoney.com/bbsj/yjbb/000727.html
243,688685,迈信林,详细,0.06,6561万,195.62,-36.84,487.1万,321.84,-80.30,4.9806,1.17,-0.2141,29.48,,航天航空,05-12,https://data.eastmoney.com/bbsj/yjbb/688685.html
244,688565,力源科技,详细,0.05,4039万,2997.0,-57.49,416.2万,-196.17,-82.20,5.2687,0.99,-0.3253,30.09,,环保行业,05-12,https://data.eastmoney.com/bbsj/yjbb/688565.html
245,688196,卓越新能,详细,0.48,4.03亿,32.36,1.901,5733万,62.15,17.42,19.01,2.37,-0.2195,14.10,,化学制品,05-12,https://data.eastmoney.com/bbsj/yjbb/688196.html
246,605488,福莱新材,详细,0.47,3.58亿,96.40,-16.06,4257万,346.02,-28.73,5.2261,9.48,-0.2176,23.38,,塑料制品,05-12,https://data.eastmoney.com/bbsj/yjbb/605488.html
247,605336,帅丰电器,详细,0.24,1.55亿,164.06,-36.67,3415万,127.08,-50.82,12.31,1.99,0.0209,47.32,,家电行业,05-12,https://data.eastmoney.com/bbsj/yjbb/605336.html
248,601528,瑞丰银行,详细,0.18,7.51亿,-3.745,1.229,2.51亿,7.190,-21.59,8.3162,2.25,-3.5867,-,,银行,05-12,https://data.eastmoney.com/bbsj/yjbb/601528.html
249,832492,易兆科技,详细,0.02,2237万,65.73,-70.87,112.7万,-22.26,-78.10,0.6055,3.42,-0.1237,16.04,,-,05-11,https://data.eastmoney.com/bbsj/yjbb/832492.html
250,688355,明志科技,详细,0.32,1.61亿,38.99,-20.58,2927万,58.41,-22.42,5.2501,6.24,-0.0472,39.28,,通用设备,05-11,https://data.eastmoney.com/bbsj/yjbb/688355.html
1,300001,特锐德,详细,0.02,13.93亿,77.24,-51.08,2123万,132.65,-75.08,4.622,0.46,-0.51,20.46,,电网设备,12-17,https://data.eastmoney.com/bbsj/yjbb/300001.html
2,600872,中炬高新,详细,0.2197,12.63亿,9.514,-3.859,1.75亿,-15.17,-21.22,6.0139,3.72,0.2918,35.50,,食品饮料,12-04,https://data.eastmoney.com/bbsj/yjbb/600872.html
3,001267,汇绿生态,详细,0.01,1.41亿,71.99,-62.98,766.8万,12.56,-82.82,1.5967,0.63,-0.1375,23.40,,工程建设,11-11,https://data.eastmoney.com/bbsj/yjbb/001267.html
4,400012,国晟5,详细,-0.01,216.4万,-83.79,-87.47,-530.5万,-46.18,70.98,1.1589,-1.14,0.0095,-15.09,,-,11-10,https://data.eastmoney.com/bbsj/yjbb/400012.html
5,605108,同庆楼,详细,0.16,4.04亿,108.26,-15.44,3152万,-17.79,-59.92,9.2657,1.72,0.2431,18.17,,旅游酒店,10-30,https://data.eastmoney.com/bbsj/yjbb/605108.html
6,873638,隆基仪表,详细,0.09,7762万,-,-,979.9万,-,-,2.6093,3.46,0.4133,27.85,,-,10-29,https://data.eastmoney.com/bbsj/yjbb/873638.html
7,000972,*ST中基,详细,-0.0259,0.00,-,-,-1998万,53.21,91.07,0.2023,-11.78,-0.0329,-,,食品饮料,10-29,https://data.eastmoney.com/bbsj/yjbb/000972.html
8,873637,海川生物,详细,1.25,3634万,-,-,1494万,-,-,4.1461,34.63,0.3814,61.17,,-,10-28,https://data.eastmoney.com/bbsj/yjbb/873637.html
9,873636,博达软件,详细,-0.31,289.5万,-,-,-971.0万,-,-,2.4911,-12.21,-0.4579,70.25,,-,10-28,https://data.eastmoney.com/bbsj/yjbb/873636.html
10,688182,灿勤科技,详细,0.13,1.12亿,-74.24,-28.08,3986万,-78.29,68.79,3.3676,4.02,-0.021,45.15,,通信设备,10-28,https://data.eastmoney.com/bbsj/yjbb/688182.html
11,002377,国创高新,详细,-0.0998,9.41亿,47.22,-29.96,-9146万,-3841.2,97.02,2.3696,-4.13,-0.0245,1.99,,房地产服务,10-28,https://data.eastmoney.com/bbsj/yjbb/002377.html
12,873635,捷工智气,详细,0.05,523.4万,-,-,27.01万,-,-,2.1795,2.51,-0.4789,52.30,,-,10-26,https://data.eastmoney.com/bbsj/yjbb/873635.html
13,300367,ST网力,详细,-0.1023,2643万,1.593,-82.88,-1.22亿,-8.240,-42.65,0.0578,-94.14,-0.0189,48.01,,计算机设备,10-26,https://data.eastmoney.com/bbsj/yjbb/300367.html
14,873633,润泰工程,详细,0.02,352.0万,-,-,21.73万,-,-,1.1977,1.83,0.0084,32.68,,-,10-19,https://data.eastmoney.com/bbsj/yjbb/873633.html
15,600078,*ST澄星,详细,-0.02,8.08亿,25.44,-7.772,-1126万,-247.92,99.49,-0.7351,-,0.0647,10.42,,化肥行业,10-12,https://data.eastmoney.com/bbsj/yjbb/600078.html
16,873425,隆基电磁,详细,0.02,9099万,110.78,-,151.3万,-51.15,-,5.3125,0.31,0.0119,25.99,,-,09-30,https://data.eastmoney.com/bbsj/yjbb/873425.html
17,837092,汉鑫科技,详细,0.15,789.6万,40.79,-94.40,570.0万,363.74,-68.10,5.2526,2.91,0.6406,40.82,,-,09-29,https://data.eastmoney.com/bbsj/yjbb/837092.html
18,837046,亿能电力,详细,0.1,3543万,18.55,-40.22,543.5万,29.01,-21.03,2.0449,4.98,0.6063,31.79,,-,09-29,https://data.eastmoney.com/bbsj/yjbb/837046.html
19,832800,赛特斯,详细,-0.03,1.09亿,97.05,-,-1413万,73.65,-,3.7121,-0.82,-0.2454,61.13,,-,09-29,https://data.eastmoney.com/bbsj/yjbb/832800.html
20,873169,七丰精工,详细,0.1,4346万,52.74,-34.66,580.3万,-9.418,-56.31,2.1018,5.13,-0.2181,26.09,,-,09-28,https://data.eastmoney.com/bbsj/yjbb/873169.html
21,833943,优机股份,详细,0.08,1.20亿,22.50,-31.96,521.9万,30.15,189.36,5.4557,1.48,0.0112,23.75,,-,09-28,https://data.eastmoney.com/bbsj/yjbb/833943.html
22,831305,海希通讯,详细,0.39,7425万,54.17,-8.554,2103万,51.90,-0.157,6.5504,6.15,0.3438,50.83,,-,09-28,https://data.eastmoney.com/bbsj/yjbb/831305.html
23,688553,汇宇制药,详细,0.37,4.27亿,68.16,21.67,1.35亿,84.39,78.10,2.4619,16.44,0.3963,90.43,,化学制药,09-27,https://data.eastmoney.com/bbsj/yjbb/688553.html
24,430564,天润科技,详细,0.03,4068万,261.02,-,143.6万,149.31,-,1.9459,1.35,-0.4552,23.12,,-,09-24,https://data.eastmoney.com/bbsj/yjbb/430564.html
25,832305,东利机械,详细,0.13,1.28亿,-,-,1475万,-,-,3.6244,3.77,-0.0179,31.56,,-,09-23,https://data.eastmoney.com/bbsj/yjbb/832305.html
26,832567,伟志股份,详细,0.05,2999万,141.39,-,284.7万,196.57,-,3.046,1.57,-0.1574,45.37,,-,09-22,https://data.eastmoney.com/bbsj/yjbb/832567.html
27,873628,凯诺电气,详细,-0.01,478.6万,-,-70.88,-40.66万,-,-117.97,1.1379,-1.20,0.0501,48.48,,-,09-17,https://data.eastmoney.com/bbsj/yjbb/873628.html
28,873223,荣亿精密,详细,0.04,5122万,90.72,-19.78,610.5万,23.55,-16.83,1.4965,3.80,0.0631,27.98,,-,09-14,https://data.eastmoney.com/bbsj/yjbb/873223.html
29,835359,百通能源,详细,0.06,1.76亿,73.20,4.871,2392万,59.25,-31.11,1.4344,4.36,0.0979,29.24,,-,09-13,https://data.eastmoney.com/bbsj/yjbb/835359.html
30,688707,振华新材,详细,0.23,9.87亿,-,179.95,7689万,-,306.96,4.0834,5.83,0.13,15.29,,电池,09-08,https://data.eastmoney.com/bbsj/yjbb/688707.html
31,872967,蓉中电气,详细,0.05,4782万,90.83,-57.13,278.4万,62.70,-73.88,2.2888,1.57,-0.0759,19.86,,-,09-07,https://data.eastmoney.com/bbsj/yjbb/872967.html
32,839483,用友金融,详细,-0.1,4471万,12.36,-79.56,-1025万,-6.577,-113.92,2.3553,-4.14,-0.8085,60.76,,-,09-07,https://data.eastmoney.com/bbsj/yjbb/839483.html
33,834062,科润智控,详细,-0.07,8227万,40.20,-,-925.2万,-1246.6,-,2.5775,-2.51,-0.7207,17.80,,-,09-03,https://data.eastmoney.com/bbsj/yjbb/834062.html
34,000752,*ST西发,详细,-0.02,9571万,105.93,-25.14,-621.1万,72.89,-108.62,0.1643,-13.37,-0.0476,23.19,,酿酒行业,09-01,https://data.eastmoney.com/bbsj/yjbb/000752.html
35,603766,隆鑫通用,详细,0.0829,28.43亿,82.82,-5.703,1.70亿,60.29,1373.8,3.583,2.33,0.0372,13.78,,交运设备,08-31,https://data.eastmoney.com/bbsj/yjbb/603766.html
36,400059,天珑5,详细,0.01,23.34亿,68.58,-26.43,2328万,-66.13,132.44,0.9021,1.33,0.1444,14.09,,-,08-31,https://data.eastmoney.com/bbsj/yjbb/400059.html
37,400029,大通5,详细,-0.01,105.8万,-97.49,104.44,-121.4万,-66.35,99.43,0.3865,-0.72,-0.0016,48.65,,-,08-31,https://data.eastmoney.com/bbsj/yjbb/400029.html
38,430140,新眼光,详细,0.02,6619万,334.88,70.28,349.2万,141.53,163.38,1.7767,1.21,-0.0834,26.59,,-,08-27,https://data.eastmoney.com/bbsj/yjbb/430140.html
39,300140,中环装备,详细,-0.0872,2.22亿,-47.77,-66.12,-3726万,-1111.8,85.91,4.136,-2.20,0.4243,29.51,,环保行业,08-27,https://data.eastmoney.com/bbsj/yjbb/300140.html
40,605033,美邦股份,详细,0.46,2.75亿,26.06,77.01,4658万,7.820,69.75,4.8909,9.85,-1.2475,35.73,,农药兽药,08-25,https://data.eastmoney.com/bbsj/yjbb/605033.html
41,871167,合顺兴,详细,0.1,3875万,55.06,-5.010,307.8万,25.48,-47.15,3.5838,2.95,0.0013,23.56,,-,08-20,https://data.eastmoney.com/bbsj/yjbb/871167.html
42,835179,凯德石英,详细,0.09,3541万,10.47,-14.44,548.3万,26.86,-58.03,5.5947,1.65,0.0241,40.17,,-,08-18,https://data.eastmoney.com/bbsj/yjbb/835179.html
43,838795,风景园林,详细,-0.0589,4553万,25.22,-,-449.0万,-164.10,-,8.5806,-0.68,-0.9637,21.47,,-,08-17,https://data.eastmoney.com/bbsj/yjbb/838795.html
44,300737,科顺股份,详细,0.27,14.61亿,80.57,-23.18,1.67亿,469.62,-46.99,7.1783,3.77,-0.4303,32.13,,装修建材,08-17,https://data.eastmoney.com/bbsj/yjbb/300737.html
45,833694,新道科技,详细,-0.02,2115万,57.31,-84.93,-438.5万,24.08,-107.83,2.1083,-0.96,-0.1622,87.52,,-,08-16,https://data.eastmoney.com/bbsj/yjbb/833694.html
46,831289,丰泽股份,详细,0.07,4693万,-,-,849.0万,-,-,2.2631,3.03,-0.0667,37.37,,-,08-16,https://data.eastmoney.com/bbsj/yjbb/831289.html
47,688096,京源环保,详细,0.05,3397万,7.844,-76.86,584.5万,44.14,-77.35,6.865,0.80,-0.4108,39.68,,环保行业,08-10,https://data.eastmoney.com/bbsj/yjbb/688096.html
48,002813,路畅科技,详细,0.011,7798万,-32.48,-12.76,135.9万,115.76,-98.83,3.2009,0.36,0.0477,25.94,,汽车零部件,08-04,https://data.eastmoney.com/bbsj/yjbb/002813.html
49,688338,赛科希德,详细,0.24,5084万,58.45,-28.65,1945万,451.46,-33.00,16.85,1.42,0.079,61.63,,医疗器械,07-31,https://data.eastmoney.com/bbsj/yjbb/688338.html
50,688728,格科微,详细,0.13,19.38亿,55.30,7.246,2.92亿,48.69,96.95,1.1267,10.18,0.1395,31.27,,半导体,07-30,https://data.eastmoney.com/bbsj/yjbb/688728.html
